"sim_geno","sim_phen"
"30269",0,0
"30270",0,1
"30271",0,0
"30272",0,0
"30273",0,1
"30274",0,1
"30275",0,1
"30276",0,1
"30277",0,1
"30278",0,1
"30279",0,0
"30280",0,1
"30281",0,1
"30282",0,1
"30283",0,1
"30284",0,1
"30285",0,0
"30286",0,1
"30287",0,1
"30288",0,1
"30289",0,1
"30290",0,1
"30291",0,1
"30292",0,1
"30293",0,0
"30294",0,1
"30295",0,1
"30296",0,1
"30297",0,1
"30298",0,1
"30299",0,1
"30300",0,1
"30301",0,1
"30302",0,0
"30303",0,1
"30304",0,1
"30305",0,1
"30306",0,1
"30307",0,1
"30308",0,1
"30309",0,1
"30310",0,1
"30311",0,1
"30312",0,1
"30313",0,1
"30314",0,0
"30315",0,1
"30316",0,1
"30317",0,1
"30318",0,0
"30319",0,0
"30320",0,1
"30321",0,1
"30322",0,1
"30323",0,1
"30324",0,1
"30325",0,1
"30326",0,1
"30327",0,1
"30328",0,1
"30329",0,1
"30330",0,1
"30331",0,1
"30332",0,1
"30333",0,1
"30334",0,1
"30335",0,1
"30336",0,1
"30337",0,1
"30338",0,1
"30339",0,1
"30340",0,1
"30341",0,1
"30342",0,1
"30343",0,1
"30344",0,1
"30345",0,1
"30346",0,1
"30347",0,0
"30348",0,1
"30349",0,1
"30350",0,1
"30351",0,1
"30352",0,1
"30353",0,1
"30354",0,1
"30355",0,1
"30356",0,1
"30357",0,1
"30358",0,1
"30359",0,1
"30360",0,1
"30361",0,1
"30362",0,1
"30363",0,1
"30364",0,1
"30365",0,1
"30366",0,1
"30367",0,1
"30368",0,1
"30369",0,1
"30370",0,1
"30371",0,1
"30372",0,1
"30373",0,0
"30374",0,0
"30375",0,0
"30376",0,1
"30377",0,1
"30378",0,1
"30379",0,1
"30380",0,1
"30381",0,1
"30382",0,1
"30383",0,1
"30384",0,1
"30385",0,0
"30386",0,1
"30387",0,1
"30388",0,1
"30389",0,1
"30390",0,1
"30391",0,1
"30392",0,0
"30393",0,1
"30394",0,1
"30395",0,1
"30396",0,1
"30397",0,0
"30398",0,1
"30399",0,1
"30400",0,1
"30401",0,1
"30402",0,0
"30403",0,1
"30404",0,1
"30405",0,1
"30406",0,1
"30407",0,1
"30408",0,1
"30409",0,1
"30410",0,1
"30411",0,1
"30412",0,1
"30413",0,1
"30414",0,1
"30415",0,1
"30416",0,1
"30417",0,1
"30418",0,1
"30419",0,1
"30420",0,1
"30421",0,1
"30422",0,1
"30423",0,1
"30424",0,1
"30425",0,1
"30426",0,1
"30427",0,1
"30428",0,0
"30429",0,1
"30430",0,0
"30431",0,1
"30432",0,1
"30433",0,1
"30434",0,1
"30435",0,1
"30436",0,1
"30437",0,1
"30438",0,1
"30439",0,1
"30440",0,1
"30441",0,1
"30442",0,1
"30443",0,1
"30444",0,1
"30445",0,1
"30446",0,1
"30447",0,0
"30448",0,1
"30449",0,1
"30450",0,1
"30451",0,1
"30452",0,1
"30453",0,1
"30454",0,1
"30455",0,1
"30456",0,1
"30457",0,0
"30458",0,1
"30459",0,1
"30460",0,0
"30461",0,1
"30462",0,1
"30463",0,0
"30464",0,1
"30465",0,1
"30466",0,1
"30467",0,1
"30468",0,1
"30469",0,0
"30470",0,1
"30471",0,1
"30472",0,0
"30473",0,1
"30474",0,1
"30475",0,1
"30476",0,0
"30477",0,1
"30478",0,1
"30479",0,1
"30480",0,1
"30481",0,1
"30482",0,1
"30483",0,1
"30484",0,1
"30485",0,1
"30486",0,1
"30487",0,1
"30488",0,1
"30489",0,1
"30490",0,1
"30491",0,1
"30492",0,1
"30493",0,1
"30494",0,1
"30495",0,1
"30496",0,1
"30497",0,1
"30498",0,1
"30499",0,1
"30500",0,1
"30501",0,1
"30502",0,1
"30503",0,1
"30504",0,1
"30505",0,1
"30506",0,1
"30507",0,1
"30508",0,1
"30509",0,1
"30510",0,1
"30511",0,1
"30512",0,1
"30513",0,1
"30514",0,1
"30515",0,1
"30516",0,1
"30517",0,0
"30518",0,1
"30519",0,1
"30520",0,1
"30521",0,1
"30522",0,1
"30523",0,1
"30524",0,1
"30525",0,1
"30526",0,1
"30527",0,1
"30528",0,1
"30529",0,1
"30530",0,1
"30531",0,1
"30532",0,1
"30533",0,1
"30534",0,1
"30535",0,0
"30536",0,1
"30537",0,1
"30538",0,1
"30539",0,1
"30540",0,1
"30541",0,1
"30542",0,1
"30543",0,1
"30544",0,1
"30545",0,1
"30546",0,1
"30547",0,1
"30548",0,0
"30549",0,1
"30550",0,1
"30551",0,1
"30552",0,1
"30553",0,1
"30554",0,1
"30555",0,1
"30556",0,1
"30557",0,1
"30558",0,1
"30559",0,0
"30560",0,1
"30561",0,1
"30562",0,1
"30563",0,1
"30564",0,1
"30565",0,1
"30566",0,1
"30567",0,1
"30568",0,0
"30569",0,0
"30570",0,1
"30571",0,1
"30572",0,1
"30573",0,1
"30574",0,0
"30575",0,1
"30576",0,1
"30577",0,1
"30578",0,1
"30579",0,1
"30580",0,0
"30581",0,1
"30582",0,1
"30583",0,1
"30584",0,0
"30585",0,1
"30586",0,1
"30587",0,1
"30588",0,1
"30589",0,1
"30590",0,1
"30591",0,1
"30592",0,1
"30593",0,1
"30594",0,1
"30595",0,1
"30596",0,1
"30597",0,1
"30598",0,1
"30599",0,1
"30600",0,1
"30601",0,1
"30602",0,1
"30603",0,1
"30604",0,1
"30605",0,1
"30606",0,1
"30607",0,1
"30608",0,1
"30609",0,1
"30610",0,1
"30611",0,1
"30612",0,1
"30613",0,1
"30614",0,0
"30615",0,1
"30616",0,0
"30617",0,1
"30618",0,0
"30619",0,1
"30620",0,0
"30621",0,1
"30622",0,1
"30623",0,1
"30624",0,0
"30625",0,1
"30626",0,0
"30627",0,1
"30628",0,1
"30629",0,1
"30630",0,1
"30631",0,1
"30632",0,1
"30633",0,1
"30634",0,1
"30635",0,1
"30636",0,1
"30637",0,0
"30638",0,1
"30639",0,1
"30640",0,1
"30641",0,1
"30642",0,1
"30643",0,1
"30644",0,1
"30645",0,1
"30646",0,1
"30647",0,1
"30648",0,1
"30649",0,0
"30650",0,1
"30651",0,1
"30652",0,1
"30653",0,1
"30654",0,0
"30655",0,1
"30656",0,1
"30657",0,1
"30658",0,1
"30659",0,1
"30660",0,1
"30661",0,1
"30662",0,1
"30663",0,0
"30664",0,0
"30665",0,1
"30666",0,1
"30667",0,1
"30668",0,1
"30669",0,1
"30670",0,0
"30671",0,1
"30672",0,1
"30673",0,1
"30674",0,1
"30675",0,1
"30676",0,1
"30677",0,1
"30678",0,1
"30679",0,1
"30680",0,1
"30681",0,1
"30682",0,1
"30683",0,1
"30684",0,1
"30685",0,1
"30686",0,1
"30687",0,1
"30688",0,1
"30689",0,1
"30690",0,0
"30691",0,1
"30692",0,1
"30693",0,1
"30694",0,1
"30695",0,1
"30696",0,1
"30697",0,1
"30698",0,1
"30699",0,1
"30700",0,1
"30701",0,1
"30702",0,0
"30703",0,1
"30704",0,1
"30705",0,1
"30706",0,1
"30707",0,1
"30708",0,0
"30709",0,1
"30710",0,1
"30711",0,1
"30712",0,1
"30713",0,1
"30714",0,1
"30715",0,1
"30716",0,1
"30717",0,1
"30718",0,1
"30719",0,1
"30720",0,1
"30721",0,1
"30722",0,1
"30723",0,1
"30724",0,1
"30725",0,1
"30726",0,1
"30727",0,1
"30728",0,1
"30729",0,1
"30730",0,1
"30731",0,1
"30732",0,1
"30733",0,1
"30734",0,1
"30735",0,1
"30736",0,1
"30737",0,0
"30738",0,1
"30739",0,1
"30740",0,1
"30741",0,1
"30742",0,0
"30743",0,1
"30744",0,0
"30745",0,1
"30746",0,1
"30747",0,1
"30748",0,1
"30749",0,1
"30750",0,1
"30751",0,1
"30752",0,1
"30753",0,1
"30754",0,1
"30755",0,1
"30756",0,0
"30757",0,1
"30758",0,1
"30759",0,1
"30760",0,1
"30761",0,1
"30762",0,1
"30763",0,1
"30764",0,1
"30765",0,1
"30766",0,0
"30767",0,1
"30768",0,1
"30769",0,1
"30770",0,1
"30771",0,1
"30772",0,1
"30773",0,1
"30774",0,1
"30775",0,1
"30776",0,1
"30777",0,1
"30778",0,1
"30779",0,1
"30780",0,1
"30781",0,1
"30782",0,1
"30783",0,1
"30784",0,1
"30785",0,1
"30786",0,1
"30787",0,1
"30788",0,1
"30789",0,1
"30790",0,1
"30791",0,1
"30792",0,1
"30793",0,1
"30794",0,1
"30795",0,1
"30796",0,1
"30797",0,1
"30798",0,1
"30799",0,1
"30800",0,0
"30801",0,1
"30802",0,1
"30803",0,1
"30804",0,0
"30805",0,1
"30806",0,1
"30807",0,1
"30808",0,1
"30809",0,1
"30810",0,1
"30811",0,1
"30812",0,1
"30813",0,1
"30814",0,0
"30815",0,1
"30816",0,1
"30817",0,1
"30818",0,1
"30819",0,1
"30820",0,1
"30821",0,1
"30822",0,0
"30823",0,1
"30824",0,0
"30825",0,1
"30826",0,0
"30827",0,1
"30828",0,1
"30829",0,1
"30830",0,1
"30831",0,1
"30832",0,1
"30833",0,1
"30834",0,1
"30835",0,1
"30836",0,1
"30837",0,1
"30838",0,1
"30839",0,0
"30840",0,1
"30841",0,1
"30842",0,1
"30843",0,1
"30844",0,1
"30845",0,1
"30846",0,0
"30847",0,1
"30848",0,1
"30849",0,1
"30850",0,1
"30851",0,1
"30852",0,1
"30853",0,1
"30854",0,1
"30855",0,1
"30856",0,1
"30857",0,1
"30858",0,1
"30859",0,1
"30860",0,1
"30861",0,1
"30862",0,1
"30863",0,1
"30864",0,1
"30865",0,1
"30866",0,1
"30867",0,1
"30868",0,0
"30869",0,1
"30870",0,1
"30871",0,1
"30872",0,1
"30873",0,1
"30874",0,1
"30875",0,1
"30876",0,1
"30877",0,1
"30878",0,1
"30879",0,1
"30880",0,1
"30881",0,1
"30882",0,1
"30883",0,1
"30884",0,1
"30885",0,0
"30886",0,1
"30887",0,1
"30888",0,1
"30889",0,1
"30890",0,1
"30891",0,1
"30892",0,1
"30893",0,0
"30894",0,0
"30895",0,0
"30896",0,1
"30897",0,1
"30898",0,1
"30899",0,1
"30900",0,1
"30901",0,1
"30902",0,1
"30903",0,1
"30904",0,1
"30905",0,0
"30906",0,1
"30907",0,0
"30908",0,1
"30909",0,1
"30910",0,1
"30911",0,1
"30912",0,1
"30913",0,1
"30914",0,1
"30915",0,1
"30916",0,1
"30917",0,1
"30918",0,1
"30919",0,1
"30920",0,1
"30921",0,1
"30922",0,1
"30923",0,0
"30924",0,1
"30925",0,1
"30926",0,1
"30927",0,1
"30928",0,1
"30929",0,1
"30930",0,1
"30931",0,1
"30932",0,0
"30933",0,1
"30934",0,1
"30935",0,1
"30936",0,1
"30937",0,1
"30938",0,0
"30939",0,1
"30940",0,0
"30941",0,1
"30942",0,1
"30943",0,1
"30944",0,1
"30945",0,1
"30946",0,1
"30947",0,1
"30948",0,1
"30949",0,1
"30950",0,1
"30951",0,1
"30952",0,1
"30953",0,1
"30954",0,1
"30955",0,1
"30956",0,1
"30957",0,1
"30958",0,1
"30959",0,1
"30960",0,1
"30961",0,1
"30962",0,1
"30963",0,0
"30964",0,1
"30965",0,1
"30966",0,0
"30967",0,1
"30968",0,1
"30969",0,1
"30970",0,1
"30971",0,1
"30972",0,1
"30973",0,1
"30974",0,1
"30975",0,1
"30976",0,1
"30977",0,1
"30978",0,1
"30979",0,1
"30980",0,1
"30981",0,1
"30982",0,1
"30983",0,1
"30984",0,1
"30985",0,1
"30986",0,1
"30987",0,0
"30988",0,1
"30989",0,1
"30990",0,1
"30991",0,1
"30992",0,1
"30993",0,1
"30994",0,1
"30995",0,1
"30996",0,1
"30997",0,1
"30998",0,1
"30999",0,0
"31000",0,1
"31001",0,1
"31002",0,1
"31003",0,1
"31004",0,0
"31005",0,1
"31006",0,1
"31007",0,1
"31008",0,1
"31009",0,1
"31010",0,1
"31011",0,1
"31012",0,1
"31013",0,1
"31014",0,1
"31015",0,1
"31016",0,0
"31017",0,1
"31018",0,1
"31019",0,1
"31020",0,1
"31021",0,0
"31022",0,1
"31023",0,0
"31024",0,1
"31025",0,1
"31026",0,1
"31027",0,1
"31028",0,1
"31029",0,1
"31030",0,1
"31031",0,0
"31032",0,1
"31033",0,1
"31034",0,1
"31035",0,1
"31036",0,1
"31037",0,1
"31038",0,1
"31039",0,1
"31040",0,1
"31041",0,1
"31042",0,1
"31043",0,0
"31044",0,1
"31045",0,0
"31046",0,1
"31047",0,1
"31048",0,1
"31049",0,1
"31050",0,1
"31051",0,1
"31052",0,0
"31053",0,1
"31054",0,0
"31055",0,1
"31056",0,1
"31057",0,1
"31058",0,1
"31059",0,1
"31060",0,1
"31061",0,1
"31062",0,1
"31063",0,1
"31064",0,1
"31065",0,1
"31066",0,1
"31067",0,1
"31068",0,1
"31069",0,0
"31070",0,0
"31071",0,1
"31072",0,0
"31073",0,1
"31074",0,1
"31075",0,1
"31076",0,1
"31077",0,1
"31078",0,1
"31079",0,1
"31080",0,1
"31081",0,1
"31082",0,1
"31083",0,1
"31084",0,1
"31085",0,1
"31086",0,1
"31087",0,1
"31088",0,1
"31089",0,1
"31090",0,1
"31091",0,1
"31092",0,0
"31093",0,1
"31094",0,1
"31095",0,1
"31096",0,1
"31097",0,0
"31098",0,1
"31099",0,1
"31100",0,1
"31101",0,1
"31102",0,1
"31103",0,1
"31104",0,1
"31105",0,1
"31106",0,1
"31107",0,1
"31108",0,1
"31109",0,1
"31110",0,0
"31111",0,1
"31112",0,1
"31113",0,1
"31114",0,1
"31115",0,0
"31116",0,0
"31117",0,1
"31118",0,1
"31119",0,1
"31120",0,1
"31121",0,1
"31122",0,1
"31123",0,1
"31124",0,1
"31125",0,1
"31126",0,1
"31127",0,1
"31128",0,1
"31129",0,1
"31130",0,1
"31131",0,1
"31132",0,1
"31133",0,1
"31134",0,1
"31135",0,1
"31136",0,1
"31137",0,1
"31138",0,1
"31139",0,1
"31140",0,1
"31141",0,1
"31142",0,1
"31143",0,1
"31144",0,1
"31145",0,1
"31146",0,1
"31147",0,0
"31148",0,1
"31149",0,1
"31150",0,1
"31151",0,1
"31152",0,1
"31153",0,1
"31154",0,1
"31155",0,0
"31156",0,1
"31157",0,0
"31158",0,0
"31159",0,1
"31160",0,1
"31161",0,1
"31162",0,1
"31163",0,1
"31164",0,1
"31165",0,1
"31166",0,1
"31167",0,1
"31168",0,0
"31169",0,0
"31170",0,1
"31171",0,0
"31172",0,1
"31173",0,1
"31174",0,0
"31175",0,1
"31176",0,1
"31177",0,0
"31178",0,1
"31179",0,1
"31180",0,1
"31181",0,1
"31182",0,0
"31183",0,1
"31184",0,1
"31185",0,1
"31186",0,1
"31187",0,0
"31188",0,0
"31189",0,1
"31190",0,0
"31191",0,1
"31192",0,1
"31193",0,1
"31194",0,1
"31195",0,1
"31196",0,1
"31197",0,1
"31198",0,1
"31199",0,1
"31200",0,1
"31201",0,1
"31202",0,1
"31203",0,0
"31204",0,1
"31205",0,1
"31206",0,1
"31207",0,1
"31208",0,1
"31209",0,1
"31210",0,1
"31211",0,1
"31212",0,1
"31213",0,1
"31214",0,1
"31215",0,0
"31216",0,1
"31217",0,1
"31218",0,1
"31219",0,1
"31220",0,1
"31221",0,1
"31222",0,1
"31223",0,1
"31224",0,1
"31225",0,1
"31226",0,1
"31227",0,1
"31228",0,1
"31229",0,1
"31230",0,1
"31231",0,1
"31232",0,1
"31233",0,1
"31234",0,1
"31235",0,0
"31236",0,1
"31237",0,1
"31238",0,1
"31239",0,1
"31240",0,1
"31241",0,1
"31242",0,1
"31243",0,1
"31244",0,1
"31245",0,1
"31246",0,1
"31247",0,1
"31248",0,1
"31249",0,1
"31250",0,1
"31251",0,1
"31252",0,1
"31253",0,1
"31254",0,1
"31255",0,1
"31256",0,1
"31257",0,0
"31258",0,1
"31259",0,0
"31260",0,1
"31261",0,1
"31262",0,1
"31263",0,1
"31264",0,1
"31265",0,1
"31266",0,1
"31267",0,1
"31268",0,1
"31269",0,1
"31270",0,1
"31271",0,1
"31272",0,1
"31273",0,1
"31274",0,1
"31275",0,1
"31276",0,1
"31277",0,1
"31278",0,1
"31279",0,1
"31280",0,1
"31281",0,1
"31282",0,1
"31283",0,1
"31284",0,1
"31285",0,1
"31286",0,1
"31287",0,1
"31288",0,1
"31289",0,1
"31290",0,1
"31291",0,1
"31292",0,1
"31293",0,1
"31294",0,1
"31295",0,1
"31296",0,1
"31297",0,1
"31298",0,1
"31299",0,0
"31300",0,0
"31301",0,1
"31302",0,1
"31303",0,1
"31304",0,1
"31305",0,1
"31306",0,0
"31307",0,1
"31308",0,0
"31309",0,1
"31310",0,1
"31311",0,1
"31312",0,1
"31313",0,1
"31314",0,1
"31315",0,0
"31316",0,1
"31317",0,1
"31318",0,1
"31319",0,1
"31320",0,1
"31321",0,1
"31322",0,1
"31323",0,1
"31324",0,1
"31325",0,1
"31326",0,1
"31327",0,0
"31328",0,1
"31329",0,1
"31330",0,0
"31331",0,1
"31332",0,1
"31333",0,1
"31334",0,1
"31335",0,1
"31336",0,1
"31337",0,1
"31338",0,1
"31339",0,1
"31340",0,1
"31341",0,1
"31342",0,1
"31343",0,1
"31344",0,1
"31345",0,1
"31346",0,1
"31347",0,0
"31348",0,1
"31349",0,1
"31350",0,1
"31351",0,0
"31352",0,1
"31353",0,1
"31354",0,1
"31355",0,1
"31356",0,1
"31357",0,1
"31358",0,0
"31359",0,1
"31360",0,1
"31361",0,1
"31362",0,0
"31363",0,1
"31364",0,1
"31365",0,1
"31366",0,1
"31367",0,1
"31368",0,1
"31369",0,1
"31370",0,1
"31371",0,1
"31372",0,1
"31373",0,1
"31374",0,1
"31375",0,1
"31376",0,1
"31377",0,1
"31378",0,1
"31379",0,1
"31380",0,1
"31381",0,1
"31382",0,0
"31383",0,1
"31384",0,1
"31385",0,1
"31386",0,0
"31387",0,1
"31388",0,1
"31389",0,1
"31390",0,1
"31391",0,1
"31392",0,1
"31393",0,1
"31394",0,1
"31395",0,1
"31396",0,1
"31397",0,1
"31398",0,1
"31399",0,1
"31400",0,1
"31401",0,1
"31402",0,1
"31403",0,1
"31404",0,1
"31405",0,1
"31406",0,0
"31407",0,1
"31408",0,1
"31409",0,1
"31410",0,1
"31411",0,1
"31412",0,1
"31413",0,1
"31414",0,1
"31415",0,1
"31416",0,1
"31417",0,0
"31418",0,1
"31419",0,1
"31420",0,0
"31421",0,1
"31422",0,0
"31423",0,1
"31424",0,1
"31425",0,1
"31426",0,1
"31427",0,1
"31428",0,1
"31429",0,1
"31430",0,1
"31431",0,0
"31432",0,1
"31433",0,1
"31434",0,1
"31435",0,1
"31436",0,1
"31437",0,1
"31438",0,1
"31439",0,1
"31440",0,1
"31441",0,1
"31442",0,1
"31443",0,1
"31444",0,1
"31445",0,1
"31446",0,0
"31447",0,1
"31448",0,1
"31449",0,1
"31450",0,1
"31451",0,0
"31452",0,1
"31453",0,0
"31454",0,1
"31455",0,1
"31456",0,1
"31457",0,1
"31458",0,1
"31459",0,1
"31460",0,1
"31461",0,1
"31462",0,1
"31463",0,1
"31464",0,1
"31465",0,1
"31466",0,0
"31467",0,1
"31468",0,1
"31469",0,1
"31470",0,1
"31471",0,1
"31472",0,1
"31473",0,1
"31474",0,1
"31475",0,1
"31476",0,1
"31477",0,1
"31478",0,1
"31479",0,1
"31480",0,1
"31481",0,1
"31482",0,1
"31483",0,0
"31484",0,1
"31485",0,1
"31486",0,1
"31487",0,1
"31488",0,1
"31489",0,1
"31490",0,1
"31491",0,1
"31492",0,1
"31493",0,1
"31494",0,1
"31495",0,1
"31496",0,1
"31497",0,1
"31498",0,1
"31499",0,1
"31500",0,1
"31501",0,1
"31502",0,1
"31503",0,1
"31504",0,1
"31505",0,1
"31506",0,1
"31507",0,1
"31508",0,1
"31509",0,0
"31510",0,1
"31511",0,1
"31512",0,0
"31513",0,1
"31514",0,1
"31515",0,1
"31516",0,1
"31517",0,1
"31518",0,1
"31519",0,1
"31520",0,1
"31521",0,0
"31522",0,1
"31523",0,1
"31524",0,1
"31525",0,1
"31526",0,1
"31527",0,1
"31528",0,1
"31529",0,1
"31530",0,1
"31531",0,0
"31532",0,0
"31533",0,0
"31534",0,1
"31535",0,1
"31536",0,0
"31537",0,1
"31538",0,1
"31539",0,0
"31540",0,1
"31541",0,1
"31542",0,1
"31543",0,1
"31544",0,1
"31545",0,1
"31546",0,1
"31547",0,1
"31548",0,1
"31549",0,1
"31550",0,1
"31551",0,1
"31552",0,1
"31553",0,1
"31554",0,1
"31555",0,1
"31556",0,1
"31557",0,1
"31558",0,1
"31559",0,1
"31560",0,1
"31561",0,1
"31562",0,1
"31563",0,1
"31564",0,1
"31565",0,1
"31566",0,1
"31567",0,1
"31568",0,1
"31569",0,1
"31570",0,1
"31571",0,1
"31572",0,1
"31573",0,1
"31574",0,1
"31575",0,1
"31576",0,1
"31577",0,1
"31578",0,1
"31579",0,1
"31580",0,1
"31581",0,1
"31582",0,1
"31583",0,1
"31584",0,1
"31585",0,1
"31586",0,1
"31587",0,1
"31588",0,1
"31589",0,1
"31590",0,1
"31591",0,1
"31592",0,1
"31593",0,1
"31594",0,1
"31595",0,1
"31596",0,1
"31597",0,1
"31598",0,1
"31599",0,1
"31600",0,0
"31601",0,1
"31602",0,1
"31603",0,1
"31604",0,1
"31605",0,1
"31606",0,1
"31607",0,1
"31608",0,1
"31609",0,1
"31610",0,1
"31611",0,1
"31612",0,1
"31613",0,1
"31614",0,1
"31615",0,1
"31616",0,1
"31617",0,1
"31618",0,1
"31619",0,1
"31620",0,0
"31621",0,1
"31622",0,1
"31623",0,1
"31624",0,1
"31625",0,1
"31626",0,0
"31627",0,1
"31628",0,1
"31629",0,1
"31630",0,1
"31631",0,1
"31632",0,1
"31633",0,1
"31634",0,0
"31635",0,1
"31636",0,0
"31637",0,1
"31638",0,1
"31639",0,1
"31640",0,1
"31641",0,1
"31642",0,1
"31643",0,0
"31644",0,1
"31645",0,0
"31646",0,1
"31647",0,1
"31648",0,1
"31649",0,1
"31650",0,1
"31651",0,1
"31652",0,1
"31653",0,1
"31654",0,1
"31655",0,1
"31656",0,1
"31657",0,1
"31658",0,0
"31659",0,0
"31660",0,1
"31661",0,1
"31662",0,1
"31663",0,1
"31664",0,1
"31665",0,1
"31666",0,1
"31667",0,1
"31668",0,1
"31669",0,1
"31670",0,1
"31671",0,1
"31672",0,1
"31673",0,1
"31674",0,1
"31675",0,1
"31676",0,1
"31677",0,1
"31678",0,1
"31679",0,1
"31680",0,1
"31681",0,1
"31682",0,1
"31683",0,1
"31684",0,1
"31685",0,1
"31686",0,1
"31687",0,1
"31688",0,1
"31689",0,1
"31690",0,0
"31691",0,1
"31692",0,1
"31693",0,1
"31694",0,1
"31695",0,1
"31696",0,1
"31697",0,1
"31698",0,1
"31699",0,0
"31700",0,1
"31701",0,1
"31702",0,1
"31703",0,1
"31704",0,1
"31705",0,1
"31706",0,1
"31707",0,1
"31708",0,1
"31709",0,1
"31710",0,1
"31711",0,1
"31712",0,1
"31713",0,1
"31714",0,0
"31715",0,1
"31716",0,1
"31717",0,1
"31718",0,1
"31719",0,1
"31720",0,1
"31721",0,1
"31722",0,1
"31723",0,1
"31724",0,1
"31725",0,1
"31726",0,1
"31727",0,1
"31728",0,1
"31729",0,1
"31730",0,0
"31731",0,1
"31732",0,1
"31733",0,1
"31734",0,1
"31735",0,1
"31736",0,1
"31737",0,1
"31738",0,1
"31739",0,1
"31740",0,1
"31741",0,1
"31742",0,1
"31743",0,1
"31744",0,1
"31745",0,1
"31746",0,1
"31747",0,1
"31748",0,1
"31749",0,1
"31750",0,1
"31751",0,1
"31752",0,1
"31753",0,0
"31754",0,1
"31755",0,1
"31756",0,1
"31757",0,1
"31758",0,1
"31759",0,1
"31760",0,1
"31761",0,1
"31762",0,1
"31763",0,1
"31764",0,1
"31765",0,1
"31766",0,1
"31767",0,1
"31768",0,1
"31769",0,1
"31770",0,1
"31771",0,0
"31772",0,1
"31773",0,1
"31774",0,1
"31775",0,0
"31776",0,0
"31777",0,1
"31778",0,0
"31779",0,1
"31780",0,0
"31781",0,1
"31782",0,1
"31783",0,1
"31784",0,1
"31785",0,1
"31786",0,1
"31787",0,1
"31788",0,1
"31789",0,1
"31790",0,1
"31791",0,1
"31792",0,1
"31793",0,1
"31794",0,0
"31795",0,1
"31796",0,0
"31797",0,1
"31798",0,0
"31799",0,1
"31800",0,1
"31801",0,1
"31802",0,1
"31803",0,1
"31804",0,1
"31805",0,1
"31806",0,1
"31807",0,1
"31808",0,1
"31809",0,1
"31810",0,1
"31811",0,1
"31812",0,1
"31813",0,1
"31814",0,1
"31815",0,1
"31816",0,1
"31817",0,1
"31818",0,1
"31819",0,1
"31820",0,1
"31821",0,1
"31822",0,1
"31823",0,1
"31824",0,1
"31825",0,1
"31826",0,1
"31827",0,1
"31828",0,1
"31829",0,1
"31830",0,1
"31831",0,1
"31832",0,1
"31833",0,1
"31834",0,1
"31835",0,1
"31836",0,1
"31837",0,1
"31838",0,1
"31839",0,1
"31840",0,1
"31841",0,1
"31842",0,1
"31843",0,0
"31844",0,1
"31845",0,1
"31846",0,1
"31847",0,1
"31848",0,1
"31849",0,1
"31850",0,0
"31851",0,1
"31852",0,1
"31853",0,1
"31854",0,0
"31855",0,1
"31856",0,0
"31857",0,1
"31858",0,1
"31859",0,1
"31860",0,0
"31861",0,1
"31862",0,1
"31863",0,0
"31864",0,1
"31865",0,1
"31866",0,1
"31867",0,1
"31868",0,1
"31869",0,1
"31870",0,1
"31871",0,1
"31872",0,1
"31873",0,0
"31874",0,0
"31875",0,1
"31876",0,1
"31877",0,1
"31878",0,1
"31879",0,1
"31880",0,1
"31881",0,1
"31882",0,1
"31883",0,1
"31884",0,1
"31885",0,1
"31886",0,1
"31887",0,1
"31888",0,1
"31889",0,1
"31890",0,1
"31891",0,1
"31892",0,1
"31893",0,1
"31894",0,1
"31895",0,1
"31896",0,1
"31897",0,1
"31898",0,0
"31899",0,1
"31900",0,1
"31901",0,1
"31902",0,1
"31903",0,1
"31904",0,1
"31905",0,1
"31906",0,1
"31907",0,1
"31908",0,1
"31909",0,1
"31910",0,1
"31911",0,1
"31912",0,0
"31913",0,1
"31914",0,1
"31915",0,1
"31916",0,1
"31917",0,1
"31918",0,1
"31919",0,1
"31920",0,1
"31921",0,1
"31922",0,1
"31923",0,1
"31924",0,1
"31925",0,1
"31926",0,1
"31927",0,1
"31928",0,1
"31929",0,0
"31930",0,1
"31931",0,1
"31932",0,1
"31933",0,1
"31934",0,0
"31935",0,1
"31936",0,1
"31937",0,1
"31938",0,0
"31939",0,1
"31940",0,1
"31941",0,1
"31942",0,1
"31943",0,0
"31944",0,1
"31945",0,1
"31946",0,0
"31947",0,1
"31948",0,1
"31949",0,0
"31950",0,0
"31951",0,1
"31952",0,1
"31953",0,1
"31954",0,1
"31955",0,1
"31956",0,1
"31957",0,1
"31958",0,1
"31959",0,1
"31960",0,1
"31961",0,0
"31962",0,1
"31963",0,1
"31964",0,1
"31965",0,0
"31966",0,1
"31967",0,1
"31968",0,1
"31969",0,1
"31970",0,0
"31971",0,1
"31972",0,1
"31973",0,0
"31974",0,1
"31975",0,1
"31976",0,1
"31977",0,1
"31978",0,0
"31979",0,1
"31980",0,1
"31981",0,1
"31982",0,1
"31983",0,1
"31984",0,0
"31985",0,1
"31986",0,1
"31987",0,1
"31988",0,1
"31989",0,1
"31990",0,1
"31991",0,1
"31992",0,1
"31993",0,1
"31994",0,1
"31995",0,1
"31996",0,1
"31997",0,0
"31998",0,1
"31999",0,1
"32000",0,1
"32001",0,1
"32002",0,1
"32003",0,1
"32004",0,1
"32005",0,1
"32006",0,1
"32007",0,1
"32008",0,1
"32009",0,1
"32010",0,1
"32011",0,1
"32012",0,0
"32013",0,1
"32014",0,1
"32015",0,1
"32016",0,0
